8/2/2021,-1.79,*,,PURCHASE AUTHORIZED ON 07/31 ALBERTSONS #0171 REXBURG ID P00581212550509937 CARD 9359
8/2/2021,-22.75,*,,PURCHASE AUTHORIZED ON 07/31 Wal-Mart Super Center REXBURG ID P00000000487109694 CARD 9359
8/2/2021,-94.38,*,,PURCHASE AUTHORIZED ON 07/30 OUTBACK 1311 IDAHO FALLS ID S381212065469326 CARD 9359
7/30/2021,-53.79,*,,PURCHASE AUTHORIZED ON 07/29 CONOCO - GOOD 2 GO IDAHO FALLS ID S461210471044852 CARD 9359
7/29/2021,-14.44,*,,PURCHASE AUTHORIZED ON 07/27 CHICK-FIL-A #03538 FARMINGTON UT S381209088632459 CARD 9359
7/29/2021,-14.43,*,,PURCHASE AUTHORIZED ON 07/27 BLAZE PIZZA #1171 FARMINGTON UT S581209080634679 CARD 9359
7/28/2021,-8.14,*,,PURCHASE AUTHORIZED ON 07/24 AMZN Mktp US*2E6MA Amzn.com/bill WA S381205852864623 CARD 9359
7/27/2021,-5.07,*,,PURCHASE AUTHORIZED ON 07/26 BROULIM'S #6 REXBURG ID S381208043953448 CARD 9359
7/26/2021,-100,*,,ATM WITHDRAWAL AUTHORIZED ON 07/26 127 N STATE ST RIGBY ID 0000299 ATM ID 1079O CARD 9359
7/26/2021,-25.62,*,,PURCHASE AUTHORIZED ON 07/24 FIVE GUYS ID 1872 REXBURG ID S461205741365780 CARD 9359
7/26/2021,-10.89,*,,PURCHASE AUTHORIZED ON 07/24 MCDONALD'S F36056 REXBURG ID S581205606629811 CARD 9359
7/23/2021,-11.45,*,,PURCHASE AUTHORIZED ON 07/23 FRED-MEYER #0156 FRED MEY IDAHO FALLS ID P00301204481556196 CARD 9359
7/22/2021,-7.42,*,,PURCHASE AUTHORIZED ON 07/22 DOLLAR TR 125 VALLEY R REXBURG ID P00000000233493240 CARD 9359
7/22/2021,-47.41,*,,PURCHASE AUTHORIZED ON 07/22 WAL-MART Wal-Mart Sup REXBURG ID P00000000834258602 CARD 9359
7/22/2021,-6.11,*,,PURCHASE AUTHORIZED ON 07/22 Wal-Mart Super Center REXBURG ID P00000000131837949 CARD 9359
7/20/2021,-50,*,,ATM WITHDRAWAL AUTHORIZED ON 07/20 127 N STATE ST RIGBY ID 0009880 ATM ID 1079O CARD 9359
7/20/2021,-7.39,*,,PURCHASE AUTHORIZED ON 07/19 BROULIM'S #6 REXBURG ID S301200780626788 CARD 9359
7/19/2021,-12.18,*,,PURCHASE AUTHORIZED ON 07/17 DOMINO'S 7399 208-745-3030 ID S461198836857845 CARD 9359
7/19/2021,-51.02,*,,PURCHASE AUTHORIZED ON 07/17 WM SUPERC Wal-Mart Sup AMMON ID P00000000380467125 CARD 9359
7/19/2021,-80,*,,ATM WITHDRAWAL AUTHORIZED ON 07/17 127 N STATE ST RIGBY ID 0009701 ATM ID 1079O CARD 9359
7/19/2021,-16.23,*,,PURCHASE AUTHORIZED ON 07/15 DOMINO'S 7751 310-473-6575 CA S581196764466160 CARD 9359
7/14/2021,-29.43,*,,PURCHASE AUTHORIZED ON 07/12 CHICK-FIL-A #02789 AMMON ID S461193699260984 CARD 9359
7/13/2021,-66.4,*,,Ch JesusChrist DONATION 210713 78356857 DAVIS JADEN CLAIR
7/12/2021,-5.77,*,,PURCHASE AUTHORIZED ON 07/10 SQ *FAIR LAND Rexburg ID S461191681803230 CARD 9359
7/12/2021,-11,*,,PURCHASE AUTHORIZED ON 07/10 SQ *GRUB SLINGERS Rigby ID S461191680590515 CARD 9359
7/9/2021,-32.7,*,,PURCHASE AUTHORIZED ON 07/09 Wal-Mart Super Center REXBURG ID P00000000035899002 CARD 9359
7/8/2021,-0.69,*,,PURCHASE AUTHORIZED ON 07/08 USPS PO 15450008 605 4TH IDAHO FALLS ID P00381189773492098 CARD 9359
7/8/2021,-4.22,*,,PURCHASE AUTHORIZED ON 07/07 Wal-Mart Super Center AMMON ID P00000000134753636 CARD 9359
7/6/2021,-80.64,*,,STATE FARM RO 27 SFPP 15 S 1426866715 JADEN DAVIS
7/6/2021,-47.43,*,,PURCHASE AUTHORIZED ON 07/06 WM SUPERC Wal-Mart Sup AMMON ID P00000000536691325 CARD 9359
7/6/2021,-6.12,*,,PURCHASE AUTHORIZED ON 07/05 Pick Me Up Drinks Rexburg ID S581186834473347 CARD 9359
7/6/2021,-15.61,*,,PURCHASE AUTHORIZED ON 07/05 WAL-MART Wal-Mart Sup REXBURG ID P00000000887101399 CARD 9359
7/6/2021,-6.54,*,,PURCHASE AUTHORIZED ON 07/02 Pick Me Up Drinks Rexburg ID S381183845486049 CARD 9359
7/1/2021,-21.14,*,,PURCHASE AUTHORIZED ON 07/01 WM SUPERC Wal-Mart Sup AMMON ID P00000000484668505 CARD 9359
6/30/2021,-81.1,*,,Ch JesusChrist DONATION 210630 77785069 DAVIS JADEN CLAIR
6/30/2021,-6.35,*,,PURCHASE AUTHORIZED ON 06/29 BROULIM'S #6 REXBURG ID S461180775061060 CARD 9359
6/30/2021,-3.74,*,,PURCHASE AUTHORIZED ON 06/28 SODA VINE #1 REXBURG ID S461180014235265 CARD 9359
6/29/2021,-8.28,*,,PURCHASE AUTHORIZED ON 06/28 Subway 56955 Rexburg ID S581180022317115 CARD 9359
6/28/2021,-80,*,,ATM WITHDRAWAL AUTHORIZED ON 06/28 39 E MAIN ST REXBURG ID 0004540 ATM ID 1649A CARD 9359
6/28/2021,-10.95,*,,PURCHASE AUTHORIZED ON 06/25 BOARD AND BREW CAR 760-4344466 CA S581176799427758 CARD 9359
6/25/2021,-12.18,*,,PURCHASE AUTHORIZED ON 06/23 DOMINO'S 7391 208-356-9555 ID S381174792186315 CARD 9359
6/24/2021,-46.86,*,,PURCHASE AUTHORIZED ON 06/24 WM SUPERC Wal-Mart Sup AMMON ID P00000000984916100 CARD 9359
6/22/2021,-9.51,*,,PURCHASE AUTHORIZED ON 06/22 WAL-MART #1878 REXBURG ID P00000000184004376 CARD 9359
6/22/2021,-28.54,*,,PURCHASE AUTHORIZED ON 06/21 Wal-Mart Super Center REXBURG ID P00000000030671671 CARD 9359
6/21/2021,-37.71,*,,PURCHASE AUTHORIZED ON 06/21 Wal-Mart Super Center AMMON ID P00000000634757886 CARD 9359
6/21/2021,-38.7,*,,PURCHASE AUTHORIZED ON 06/19 CC 252 BOUNTIFUL UT P00000000287641847 CARD 9359
6/16/2021,-42.52,*,,PURCHASE AUTHORIZED ON 06/16 WAL-MART #1878 REXBURG ID P00000000475040739 CARD 9359
6/16/2021,-11.73,*,,PURCHASE AUTHORIZED ON 06/16 WAL-MART Wal-Mart Sup REXBURG ID P00000000385588123 CARD 9359
6/16/2021,-1.06,*,,PURCHASE AUTHORIZED ON 06/16 DOLLAR TREE 125 VALLEY RI REXBURG ID P00381167797266524 CARD 9359
6/15/2021,-82.78,*,,Ch JesusChrist DONATION 210615 77140766 DAVIS JADEN CLAIR
6/15/2021,-12.72,*,,PURCHASE AUTHORIZED ON 06/15 DOLLAR TR 125 VALLEY R REXBURG ID P00000000970032374 CARD 9359
6/14/2021,-28.51,*,,PURCHASE AUTHORIZED ON 06/12 WM SUPERC Wal-Mart Sup AMMON ID P00000000672828027 CARD 9359
6/14/2021,-44.69,*,,PURCHASE AUTHORIZED ON 06/12 WM SUPERC Wal-Mart Sup AMMON ID P00000000189528024 CARD 9359
6/14/2021,-16.92,*,,PURCHASE AUTHORIZED ON 06/12 HOBBYLOBB 3603 SOUTH 2 AMMON ID P00000000170903997 CARD 9359
6/14/2021,-11.02,*,,PURCHASE AUTHORIZED ON 06/12 STARBUCKS STORE 61 AMMON ID S461163771652797 CARD 9359
6/11/2021,-50,*,,ATM WITHDRAWAL AUTHORIZED ON 06/11 REXBURG REXBURG ID 0002679 ATM ID 1649A CARD 9359
6/7/2021,-33.21,*,,PURCHASE AUTHORIZED ON 06/07 WAL-MART #1878 REXBURG ID P00000000571814338 CARD 9359
6/4/2021,-21.14,*,,STATE FARM RO 08 CPC-CLIENT 15 S 1426866715 JADEN DAVIS
6/4/2021,-7.32,*,,PURCHASE AUTHORIZED ON 06/04 WAL-MART #1878 REXBURG ID P00000000074701949 CARD 9359
6/3/2021,-43.33,*,,PURCHASE AUTHORIZED ON 06/03 COSTCO GAS #1379 IDAHO FALLS ID P00461154794389505 CARD 9359
6/2/2021,-144.57,*,,Ch JesusChrist DONATION 210602 76512467 DAVIS JADEN CLAIR
6/2/2021,-53.24,*,,"STATE FARM RO 08 CPC-CLIENT 15 S 1426866715 DAVIS, JADEN"
6/2/2021,-46.63,*,,PURCHASE AUTHORIZED ON 06/02 WAL-MART #1878 REXBURG ID P00000000283775101 CARD 9359
6/2/2021,-20.67,*,,PURCHASE AUTHORIZED ON 06/01 SQ *KARIE ANNE'S R REXBURG ID S581153076880399 CARD 9359
6/1/2021,-16.96,*,,PURCHASE AUTHORIZED ON 05/31 FAT CAT OF REXBURG LEHI UT S381151794535349 CARD 9359
6/1/2021,-56.76,*,,PURCHASE AUTHORIZED ON 05/31 SP * LOVE OLIVE CO REXBURG ID S301151741505544 CARD 9359
6/1/2021,-15.1,*,,PURCHASE AUTHORIZED ON 05/30 LAVA ACE HARDWARE LAVA HOT SPRI ID P00461150703803044 CARD 9359
6/1/2021,-24,*,,PURCHASE AUTHORIZED ON 05/29 LAVA HOT SPRINGS O LAVA HOT SPRI ID S581149718376961 CARD 9359
6/1/2021,-9.07,*,,PURCHASE AUTHORIZED ON 05/28 IN *SODAVINE RESBURG ID S581148812754944 CARD 9359
5/28/2021,-42.78,*,,PURCHASE AUTHORIZED ON 05/28 WAL-MART Wal-Mart Sup REXBURG ID P00000000680384136 CARD 9359
5/28/2021,-18.94,*,,PURCHASE AUTHORIZED ON 05/28 WAL-MART #1902 AMMON ID P00000000679193721 CARD 9359
5/27/2021,-26.93,*,,PURCHASE AUTHORIZED ON 05/27 BROULIMS SUPERM AMMON ID P00000000573559850 CARD 9359
5/26/2021,-5.81,*,,PURCHASE AUTHORIZED ON 05/25 IN *SODAVINE RESBURG ID P00301146074625064 CARD 9359
5/24/2021,-4.5,*,,PURCHASE AUTHORIZED ON 05/24 Wal-Mart Super Center REXBURG ID P00000000387063060 CARD 9359
5/24/2021,-11.65,*,,PURCHASE AUTHORIZED ON 05/22 Wal-Mart Super Center REXBURG ID P00000000775288398 CARD 9359
5/24/2021,-42.51,*,,PURCHASE AUTHORIZED ON 05/22 WAL-MART #1878 REXBURG ID P00000000477454575 CARD 9359
5/24/2021,-65.3,*,,PURCHASE AUTHORIZED ON 05/22 Wal-Mart Super Center REXBURG ID P00000000489123893 CARD 9359
5/20/2021,-2,*,,PURCHASE AUTHORIZED ON 05/19 Wal-Mart Super Center REXBURG ID P00000000377141565 CARD 9359
5/17/2021,-3.17,*,,PURCHASE AUTHORIZED ON 05/15 SONIC DRIVE IN #45 AMMON ID S581135703807407 CARD 9359
5/17/2021,-15.37,*,,PURCHASE AUTHORIZED ON 05/15 AMMON DI AMMON ID P00581135698179572 CARD 9359
5/13/2021,-40.97,*,,PURCHASE AUTHORIZED ON 05/13 COSTCO GAS #1379 IDAHO FALLS ID P00461133519805588 CARD 9359
5/10/2021,-30,*,,PURCHASE AUTHORIZED ON 05/09 PREZZEE/USE93A6086 HTTPSWWW.PREZ IL S581129793545201 CARD 9359
5/5/2021,-75,*,,PURCHASE AUTHORIZED ON 05/03 CURE TOUCH REXBURG REXBURG ID S301124110607019 CARD 9359
5/4/2021,-5.81,*,,PURCHASE AUTHORIZED ON 05/01 IN *SODAVINE RESBURG ID S381122047201417 CARD 9359
5/3/2021,-11.12,*,,PURCHASE AUTHORIZED ON 05/01 DOMINO'S 7391 208-356-9555 ID S461122038924501 CARD 9359
5/3/2021,-147,*,,PURCHASE AUTHORIZED ON 04/29 ALG*AIR B4K6ZT 702-505-8888 NV S301120069368082 CARD 9359
5/3/2021,-145,*,,PURCHASE AUTHORIZED ON 04/29 ALG*AIR B4K6ZT 702-505-8888 NV S301120069368082 CARD 9359
4/30/2021,-3.56,*,,PURCHASE AUTHORIZED ON 04/30 WAL-MART #1878 REXBURG ID P00000000470889385 CARD 9359
4/27/2021,-8.46,*,,PURCHASE AUTHORIZED ON 04/27 Wal-Mart Super Center REXBURG ID P00000000470544757 CARD 9359
4/27/2021,-5.9,*,,PURCHASE AUTHORIZED ON 04/25 YELLOWSTONE PARK V 406-6469242 MT S381115859085322 CARD 9359
4/26/2021,-59.13,*,,Ch JesusChrist DONATION 210424 74886409 DAVIS JADEN CLAIR
4/26/2021,-31.79,*,,PURCHASE AUTHORIZED ON 04/26 CLAIRE'S #5452 2110 E 17T IDAHO FALLS ID P00381117030850416 CARD 9359
4/26/2021,-37.93,*,,PURCHASE AUTHORIZED ON 04/25 WAL-MART Wal-Mart Sup REXBURG ID P00000000871918179 CARD 9359
4/22/2021,-35,*,,PURCHASE AUTHORIZED ON 04/20 BD AND ASSOCIATES 702-202-2255 NV S381110833015223 CARD 9359
4/20/2021,-44.03,*,,PURCHASE AUTHORIZED ON 04/18 FBPAY -ERIK SCHOT buy.fb.me TN S461109114330119 CARD 9359
4/20/2021,-16.01,*,,PURCHASE AUTHORIZED ON 04/18 IN N OUT BURGER 23 OREM UT S461108754251744 CARD 9359
4/20/2021,-148.6,*,,PURCHASE AUTHORIZED ON 04/16 AMAZON.COM*T78FF4O AMZN.COM/BILL WA S301106662992293 CARD 9359
4/19/2021,-39.02,*,,PURCHASE AUTHORIZED ON 04/18 CHEVRON 0072863 OREM UT S301108757257041 CARD 9359
4/19/2021,-16.53,*,,PURCHASE AUTHORIZED ON 04/18 7-ELEVEN North Las Veg NV P00000000582492469 CARD 9359
4/19/2021,-30.91,*,,PURCHASE AUTHORIZED ON 04/17 UBER TRIP HELP.UBER.COM CA S461107609018641 CARD 9359
4/8/2021,-44.5,*,,PURCHASE AUTHORIZED ON 04/08 MURPHY EXPRESS NORTH LAS VEG NV P00000000471160680 CARD 9359
4/7/2021,-49.42,*,,PURCHASE AUTHORIZED ON 04/06 FAST STOP BEAVER UT S581096697297804 CARD 9359

Total Expenditures: -15381.80
Number of Expenditures: 307

Income

2/10/2022,830.31,*,,"SIMPLY SAGE MARK DIRECT DEP 220210 9341215049585M4 DAVIS,JADEN"
1/25/2022,777.03,*,,"SIMPLY SAGE MARK DIRECT DEP 220125 1350677658365M4 DAVIS,JADEN"
1/14/2022,1250,*,,eDeposit in Branch/Store 01/14/22 04:55:18 PM 39 E MAIN ST REXBURG ID 9359
1/10/2022,866.15,*,,"SIMPLY SAGE MARK DIRECT DEP 220110 6790650578395M4 DAVIS,JADEN"
12/24/2021,84.79,*,,PURCHASE RETURN AUTHORIZED ON 12/23 BIG 5 SPORTING GOO AMMON ID S611358478171799 CARD 9359
12/23/2021,838.61,*,,"SIMPLY SAGE MARK DIRECT DEP 211223 5850563045695M4 DAVIS,JADEN"
12/20/2021,10.98,*,,PURCHASE RETURN AUTHORIZED ON 12/18 WAL-MART #1878 REXBURG ID P000000674791913 CARD 9359
12/20/2021,4.2,*,,PURCHASE RETURN AUTHORIZED ON 12/18 WAL-MART #1878 REXBURG ID S611354479323172 CARD 9359
12/16/2021,245.84,*,,"SIMPLY SAGE MARK DIRECT DEP 211216 1600630615135M4 DAVIS,JADEN"
12/10/2021,400.89,*,,"SIMPLY SAGE MARK DIRECT DEP 211210 0600767439685M4 DAVIS,JADEN"
11/24/2021,782.23,*,,"SIMPLY SAGE MARK DIRECT DEP 211124 3250466809875M4 DAVIS,JADEN"
11/10/2021,926.81,*,,"SIMPLY SAGE MARK DIRECT DEP 211110 7100639524875M4 DAVIS,JADEN"
11/8/2021,500,*,,eDeposit in Branch/Store 11/08/21 04:46:41 PM 39 E MAIN ST REXBURG ID
10/25/2021,827.3,*,,"SIMPLY SAGE MARK DIRECT DEP 211025 6480801865415M4 DAVIS,JADEN"
10/8/2021,865.48,*,,"SIMPLY SAGE MARK DIRECT DEP 211008 3525791661305M4 DAVIS,JADEN"
9/24/2021,813.35,*,,"SIMPLY SAGE MARK DIRECT DEP 210924 9433184219915M4 DAVIS,JADEN"
9/16/2021,306,*,,BYU IDAHO BYUIDAHO 210915 XXXXX7886 JADEN DAVIS
9/10/2021,638.98,*,,"SIMPLY SAGE MARK DIRECT DEP 210910 7530462565115M4 DAVIS,JADEN"
9/7/2021,30,*,,ATM CHECK DEPOSIT ON 09/04 250 RED CLIFFS DR Saint George UT 0008384 ATM ID 6680V CARD 9359
8/25/2021,764.56,*,,"SIMPLY SAGE MARK DIRECT DEP 210825 9270206331935M4 DAVIS,JADEN"
8/10/2021,750.43,*,,"SIMPLY SAGE MARK DIRECT DEP 210810 5740556343945M4 DAVIS,JADEN"
8/2/2021,8.14,*,,PURCHASE RETURN AUTHORIZED ON 07/30 AMZN Mktp US Amzn.com/bill WA S621212479039155 CARD 9359
7/23/2021,454.4,*,,"SIMPLY SAGE MARK DIRECT DEP 210723 7280813251245M4 DAVIS,JADEN"
7/20/2021,30,*,,ATM CHECK DEPOSIT ON 07/20 127 N STATE ST RIGBY ID 0009879 ATM ID 1079O CARD 9359
7/20/2021,20,*,,ATM CASH DEPOSIT ON 07/20 127 N STATE ST RIGBY ID 0009878 ATM ID 1079O CARD 9359
7/9/2021,663.89,*,,"SIMPLY SAGE MARK DIRECT DEP 210709 6120557868565M4 DAVIS,JADEN"
6/25/2021,668.93,*,,"SIMPLY SAGE MARK DIRECT DEP 210625 3550782392235M4 DAVIS,JADEN"
6/10/2021,682.13,*,,"SIMPLY SAGE MARK DIRECT DEP 210610 9354184421845M4 DAVIS,JADEN"
6/7/2021,153.18,*,,ATM CHECK DEPOSIT ON 06/07 REXBURG REXBURG ID 0002190 ATM ID 1649A CARD 9359
5/25/2021,701.52,*,,"SIMPLY SAGE MARK DIRECT DEP 210525 7290797070645M4 DAVIS,JADEN"
5/10/2021,790.49,*,,"SIMPLY SAGE MARK DIRECT DEP 210510 6330783577055M4 DAVIS,JADEN"
4/9/2021,502.15,*,,"SIMPLY SAGE MARK DIRECT DEP 210409 6440766344225M4 DAVIS,JADEN"

Total Income: 17188.77
Number of Transactions: 32
